,index,DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
157,23799,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",6q25.3,6,160044259,IGF2R,IGF2R,,,3482,,,rs688359-A,rs688359,0,688359.0,intron_variant,0.0,0.6112,5e-15,14.301029995663981,,0.0526,[0.039-0.066] unit decrease,NR [8041861] (imputed),N
158,21040,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,10q24.32,10,102878723,"AS3MT, C10orf32-ASMT","C10orf32-ASMT, AS3MT",,,"100528007, 57412",,,rs3740390-T,rs3740390,0,3740390.0,intron_variant,0.0,0.1066,5e-15,14.301029995663981,,0.0662,[0.05-0.083] unit decrease,Affymetrix [at least 7947838] (imputed),N
159,23906,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",16q23.1,16,75298143,CFDP1,CFDP1,,,10428,,,rs4888378-A,rs4888378,0,4888378.0,intron_variant,0.0,0.416,6e-15,14.221848749616356,,0.0439,[0.033-0.055] unit decrease,NR [8041861] (imputed),N
160,32226,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,10q11.21,10,43985363,CXCL12,LINC00841 - CXCL12,283033.0,6387.0,,4098.0,306725.0,rs1870634-G,rs1870634,0,1870634.0,intergenic_variant,1.0,0.637485,6e-15,14.221848749616356,,1.08,[1.06- 1.10],"Affymetrix, Illumina [8600000] (imputed)",N
161,23955,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,3q22.3,3,136350630,STAG1,STAG1,,,10274,,,rs667920-T,rs667920,0,667920.0,intron_variant,0.0,0.7751,6e-15,14.221848749616356,,0.0489,[0.037-0.061] unit increase,Affymetrix [at least 7947838] (imputed),N
162,21039,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,1q21.3,1,154449591,IL6R,IL6R,,,3570,,,rs4845625-T,rs4845625,0,4845625.0,intron_variant,0.0,0.4338,6.999999999999999e-15,14.154901959985745,,0.0395,[0.03-0.049] unit increase,Affymetrix [at least 7947838] (imputed),N
163,23931,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",19q13.2,19,41326326,"CCDC97, TGFB1",CCDC97 - TGFB1,90324.0,7040.0,,1443.0,4205.0,rs12980942-A,rs12980942,0,12980942.0,intron_variant,1.0,0.1599,6.999999999999999e-15,14.154901959985745,,0.0609,[0.046-0.076] unit decrease,NR [8041861] (imputed),N
164,23761,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",4q31.22,4,147359849,intergenic,MIR548G - RPL31P26,100313938.0,100130537.0,,15132.0,66081.0,rs4593108-C,rs4593108,0,4593108.0,intergenic_variant,1.0,0.8022,7.999999999999999e-15,14.096910013008056,,0.0627,[0.047-0.079] unit increase,NR [8041861] (imputed),N
165,23618,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",11q23.3,11,116778201,"BUD13, ZPR1",ZPR1,,,8882,,,rs964184-C,rs964184,0,964184.0,3_prime_UTR_variant,0.0,0.861,7.999999999999999e-15,14.096910013008056,,0.071,[0.053-0.089] unit decrease,Affymetrix [7947838] (imputed),N
166,23870,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",11q23.3,11,116778201,"BUD13, ZPR1",ZPR1,,,8882,,,rs964184-C,rs964184,0,964184.0,3_prime_UTR_variant,0.0,0.8608,7.999999999999999e-15,14.096910013008056,,0.0705,[0.053-0.088] unit decrease,NR [8041861] (imputed),N
167,21038,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,12q21.33,12,89619312,ATP2B1,ATP2B1,,,490,,,rs2681492-T,rs2681492,0,2681492.0,intron_variant,0.0,0.8141,9.000000000000001e-15,14.045757490560675,,0.0558,[0.042-0.07] unit decrease,Affymetrix [at least 7947838] (imputed),N
168,23634,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",19q13.2,19,41319286,CCDC97,CCDC97,,,90324,,,rs73045269-T,rs73045269,0,73045269.0,intron_variant,0.0,0.153,1e-14,14.0,,0.07,[0.052-0.088] unit increase,Affymetrix [7947838] (imputed),N
169,23617,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",4q21.21,4,80259918,FGF5,PRDM8 - FGF5,56978.0,2250.0,,55589.0,6670.0,rs10857147-A,rs10857147,0,10857147.0,intergenic_variant,1.0,0.722,1e-14,14.0,,0.055,[0.041-0.069] unit decrease,Affymetrix [7947838] (imputed),N
170,23633,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",17p13.3,17,2145419,SMG6,SMG6,,,23293,,,rs7209460-T,rs7209460,0,7209460.0,intron_variant,0.0,0.688,1e-14,14.0,,0.053,[0.039-0.067] unit increase,Affymetrix [7947838] (imputed),N
171,23755,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",4q21.21,4,80259918,FGF5,PRDM8 - FGF5,56978.0,2250.0,,55589.0,6670.0,rs10857147-A,rs10857147,0,10857147.0,intergenic_variant,1.0,0.7222,1e-14,14.0,,0.0553,[0.041-0.069] unit decrease,NR [8041861] (imputed),N
172,21036,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,4q21.21,4,80259918,FGF5,PRDM8 - FGF5,56978.0,2250.0,,55589.0,6670.0,rs10857147-A,rs10857147,0,10857147.0,intergenic_variant,1.0,0.7208,1e-14,14.0,,0.0491,[0.037-0.062] unit decrease,Affymetrix [at least 7947838] (imputed),N
173,21037,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,4q27,4,119988346,intergenic,LOC100996694 - MAD2L1,100996694.0,4085.0,,24053.0,71076.0,rs7678555-A,rs7678555,0,7678555.0,intergenic_variant,1.0,0.7166,1e-14,14.0,,0.0486,[0.036-0.061] unit decrease,Affymetrix [at least 7947838] (imputed),N
174,23893,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",14q32.2,14,99667605,"HHIPL1, MIR5698",HHIPL1,,,84439,,,rs2895811-T,rs2895811,0,2895811.0,intron_variant,0.0,0.5825,1e-14,14.0,,0.0442,[0.033-0.055] unit decrease,NR [8041861] (imputed),N
175,21035,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,3q21.2,3,124731234,UMPS,UMPS,,,7372,,,rs4678145-C,rs4678145,0,4678145.0,intron_variant,0.0,0.1284,1e-14,14.0,,0.0639,[0.048-0.08] unit increase,Affymetrix [at least 7947838] (imputed),N
176,32215,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,19q13.11,19,32391114,"ZNF507, LOC400684",LOC400684,,,400684,,,rs12976411-A,rs12976411,0,12976411.0,intron_variant,0.0,0.09,1e-14,14.0,(recessive model),1.4925373,[1.35-1.67],"Affymetrix, Illumina [8600000] (imputed)",N
177,23749,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",3q25.2,3,154122077,"ARHGEF26, ARHGEF26-AS1",ARHGEF26,,,26084,,,rs12493885-C,rs12493885,0,12493885.0,missense_variant,0.0,0.8641,1e-14,14.0,,0.07400000000000001,[0.055-0.093] unit increase,NR [8041861] (imputed),N
178,21021,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,,,,ABO,,,,,,,rs2519093-T,rs2519093,0,2519093.0,,1.0,0.1841,2e-14,13.698970004336019,,0.0554,[0.041-0.07] unit increase,Affymetrix [at least 7947838] (imputed),N
179,21087,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,12p12.2,12,20067099,LOC100506393,LOC100506393,,,100506393,,,rs10841443-C,rs10841443,0,10841443.0,intron_variant,0.0,0.3409,3e-14,13.522878745280336,,0.046,[0.034-0.058] unit decrease,Affymetrix [at least 7947838] (imputed),N
180,31163,2016-10-14,26708676,Pulit SL,2015-12-18,Lancet Neurol,www.ncbi.nlm.nih.gov/pubmed/26708676,Loci associated with ischaemic stroke and its subtypes (SiGN): a genome-wide association study.,Ischemic stroke,"14,300 European ancestry cases, 1,609 African ancestry cases, 942 Hispanic cases, 26,690 European ancestry controls, 3,354 African ancestry controls, 2,429 Hispanic controls","996 African ancestry cases, 219 East Asian ancestry cases, 17,334 European ancestry cases, 548 Hispanic cases, 2,385 South Asian ancestry cases, 5,811 African ancestry controls, 329 East Asian ancestry controls, 350,928 European ancestry controls, 686 Hispanic controls, 5,193 South Asian ancestry controls",4q25,4,110755885,PITX2,PITX2 - MIR297,5308.0,100126354.0,,113762.0,104697.0,rs2634074-T,rs2634074,0,2634074.0,intergenic_variant,1.0,0.021,3e-14,13.522878745280336,,1.1,[1.07-1.12],Illumina [up to 15400000] (imputed),N
181,16189,2013-05-01,23364394,Lee JY,2013-01-31,J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/23364394,A genome-wide association study of a coronary artery disease risk variant.,Coronary heart disease,"2,123 Korean ancestry cases, 3,591 Korean ancestry controls","3,052 Japanese ancestry cases, 4,976 Japanese ancestry controls",12q24.11,12,110912851,MYL2,MYL2,,,4633,,,rs3782889-C,rs3782889,0,3782889,intron_variant,0.0,0.21,4e-14,13.397940008672034,,1.26,[1.19-1.34],Affymetrix [521786],N
182,4102,2011-04-11,21378990,Schunkert H,2011-03-06,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/21378990,Large-scale association analysis identifies 13 new susceptibility loci for coronary artery disease.,Coronary heart disease,"22,233 European ancestry cases, 64,762 European ancestry controls","56,682 European ancestry cases and controls",9q34.2,9,133278724,ABO,ABO - LCN1P2,28.0,653163.0,,3510.0,38781.0,rs579459-C,rs579459,0,579459,upstream_gene_variant,1.0,0.21,4e-14,13.397940008672034,,1.1,[1.07-1.13],"Affymetrix, Illumina [~ 2300000] (imputed)",N
183,23616,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",3q25.2,3,154337010,GPR149,DHX36 - GPR149,170506.0,344758.0,,12513.0,662.0,rs701145-T,rs701145,0,701145.0,non_coding_transcript_exon_variant,1.0,0.143,4e-14,13.397940008672034,,0.07200000000000001,[0.054-0.09] unit decrease,Affymetrix [7947838] (imputed),N
184,32227,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,1p32.2,1,56499992,PPAP2B,PPAP2B,,,8613,,,rs9970807-C,rs9970807,0,9970807.0,intron_variant,0.0,0.915097,5e-14,13.301029995663981,,1.13,[1.10- 1.17],"Affymetrix, Illumina [8600000] (imputed)",N
185,21020,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,8p21.3,8,19985660,intergenic,LPL - LOC105379311,4023.0,105379311.0,,18401.0,93054.0,rs17091891-T,rs17091891,0,17091891.0,intergenic_variant,1.0,0.8709,5e-14,13.301029995663981,,0.0585,[0.043-0.074] unit increase,Affymetrix [at least 7947838] (imputed),N
186,27527,2015-04-24,21239051,Reilly MP,2011-01-14,Lancet,www.ncbi.nlm.nih.gov/pubmed/21239051,Identification of ADAMTS7 as a novel locus for coronary atherosclerosis and association of ABO with myocardial infarction in the presence of coronary atherosclerosis: two genome-wide association studies.,Coronary artery disease,"1,808 European ancestry cases, 915 European ancestry controls","10,585 European ancestry cases, 6,468 European ancestry controls",9p21.3,9,22098575,"ANRIL, CDKN2A, CDKN2B",CDKN2B-AS1,,,100048912,,,rs4977574-G,rs4977574,0,4977574.0,intron_variant,0.0,0.53,5e-14,13.301029995663981,,1.3,[1.22-1.39],"Affymetrix, Illumina [> 2400000] (imputed)",N
187,23820,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",8p21.3,8,20083285,intergenic,LOC105379311,,,105379311,,,rs11204085-T,rs11204085,0,11204085.0,intron_variant,0.0,0.5802,5e-14,13.301029995663981,,0.0432,[0.032-0.054] unit increase,NR [8041861] (imputed),N
188,21056,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,6p22.3,6,22612400,intergenic,LOC105374971 - LOC105374972,105374971.0,105374972.0,,22086.0,31110.0,rs6909752-A,rs6909752,0,6909752.0,regulatory_region_variant,1.0,0.3545,6e-14,13.221848749616356,,0.0442,[0.033-0.056] unit increase,Affymetrix [at least 7947838] (imputed),N
189,23759,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",4q27,4,119980181,intergenic,LOC100996694 - MAD2L1,100996694.0,4085.0,,15888.0,79241.0,rs11723436-A,rs11723436,0,11723436.0,intergenic_variant,1.0,0.6947,6e-14,13.221848749616356,,0.0519,[0.038-0.065] unit decrease,NR [8041861] (imputed),N
190,23614,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",8p21.3,8,19967156,LPL,LPL,,,4023,,,rs15285-T,rs15285,0,15285.0,3_prime_UTR_variant,0.0,0.29,8e-14,13.096910013008056,,0.052000000000000005,[0.038-0.066] unit decrease,Affymetrix [7947838] (imputed),N
191,23652,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",4q31.22,4,147369666,intergenic,MIR548G - RPL31P26,100313938.0,100130537.0,,24949.0,56264.0,rs6810798-A,rs6810798,0,6810798.0,intergenic_variant,1.0,0.202,8e-14,13.096910013008056,,0.06,[0.044-0.076] unit decrease,Affymetrix [7947838] (imputed),N
192,23612,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",12p12.2,12,20067099,LOC100506393,LOC100506393,,,100506393,,,rs10841443-C,rs10841443,0,10841443.0,intron_variant,0.0,0.34,8e-14,13.096910013008056,,0.051,[0.037-0.065] unit decrease,Affymetrix [7947838] (imputed),N
193,23930,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",19p13.11,19,17744954,FCHO1,LOC105372299,,,105372299,,,rs73015714-C,rs73015714,0,73015714.0,upstream_gene_variant,0.0,0.7954,8e-14,13.096910013008056,,0.0593,[0.044-0.075] unit decrease,NR [8041861] (imputed),N
194,23667,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",1p32.2,1,56520631,PPAP2B,PPAP2B,,,8613,,,rs147055617-A,rs147055617,0,147055617.0,intron_variant,0.0,0.918,8e-14,13.096910013008056,,0.08800000000000001,[0.064-0.112] unit decrease,Affymetrix [7947838] (imputed),N
195,23873,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",12p12.2,12,20067099,LOC100506393,LOC100506393,,,100506393,,,rs10841443-C,rs10841443,0,10841443.0,intron_variant,0.0,0.34,8e-14,13.096910013008056,,0.051,[0.038-0.064] unit decrease,NR [8041861] (imputed),N
196,23622,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",12q21.33,12,89625401,ATP2B1,ATP2B1,,,490,,,rs57481061-C,rs57481061,0,57481061.0,intron_variant,0.0,0.825,9.000000000000001e-14,13.045757490560675,,0.061,[0.045-0.077] unit decrease,Affymetrix [7947838] (imputed),N
197,23608,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",12q13.13,12,54120131,"FLJ12825, LOC400043",FLJ12825,,,440101,,,rs11170820-C,rs11170820,0,11170820.0,non_coding_transcript_exon_variant,0.0,0.929,1e-13,13.0,,0.09699999999999999,[0.072-0.122] unit decrease,Affymetrix [7947838] (imputed),N
198,23876,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",12q13.13,12,54120131,"FLJ12825, LOC400043",FLJ12825,,,440101,,,rs11170820-C,rs11170820,0,11170820.0,non_coding_transcript_exon_variant,0.0,0.9285,1e-13,13.0,,0.0969,[0.071-0.122] unit decrease,NR [8041861] (imputed),N
199,203,2008-06-16,17554300,WTCCC,2007-06-07,Nature,www.ncbi.nlm.nih.gov/pubmed/17554300,"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls.",Coronary heart disease,"1,926 European ancestry cases, 2,938 European ancestry controls",(see Samani 2007),9p21.3,9,22125504,"CDKN2A, CDKN2B",CDKN2B-AS1 - DMRTA1,100048912.0,63951.0,,4407.0,321337.0,rs1333049-C,rs1333049,0,1333049,downstream_gene_variant,1.0,0.47,1e-13,13.0,,1.47,[1.27-1.70],Affymetrix [469557],N
200,23998,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,19p13.11,19,17734133,MAP1S,"LOC105372299, MAP1S",,,"105372299, 55201",,,rs7251815-T,rs7251815,0,7251815.0,intron_variant,0.0,0.2162,1e-13,13.0,,0.0511,[0.038-0.065] unit increase,Affymetrix [at least 7947838] (imputed),N
201,23607,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",3q21.2,3,124731234,UMPS,UMPS,,,7372,,,rs4678145-C,rs4678145,0,4678145.0,intron_variant,0.0,0.128,2e-13,12.698970004336019,,0.068,[0.05-0.086] unit increase,Affymetrix [7947838] (imputed),N
202,23646,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",12q24.31,12,124831509,SCARB1,SCARB1,,,949,,,rs11057840-A,rs11057840,0,11057840.0,intron_variant,0.0,0.858,2e-13,12.698970004336019,,0.067,[0.049-0.085] unit decrease,Affymetrix [7947838] (imputed),N
